Female,66,Black,11th,Divorced,32,0,1,0,0,Q2,0
Male,63,Other,9th,Married,24,0,0,0,0,Q2,0
Female,74,Black,College,Separated,39,0,1,0,0,Q2,0
Male,57,Other,11th,Married,21,0,0,0,0,Q3,0
Male,67,White,HighSchool,Divorced,25,1,0,0,0,Q2,0
Female,53,Black,College,Married,39,0,0,0,0,Q1,1
Male,72,Other,HighSchool,Married,22,0,1,0,0,Q4,0
Male,60,Other,Graduate,Married,31,0,0,0,0,Q3,0
Male,22,White,Graduate,Never,25,1,1,0,0,Q2,0
Male,46,Black,HighSchool,Never,22,0,0,0,0,Q2,0
Female,61,Mexican,9th,Married,35,0,1,0,0,Q1,0
Female,61,White,College,Parther,23,0,0,0,0,Q1,0
Male,70,Other,Graduate,Married,22,0,0,0,0,Q3,0
Male,42,Black,11th,Never,27,0,1,0,0,Q1,0
Male,57,Hispanic,11th,Widowed,27,0,0,0,0,Q3,1
Male,51,Hispanic,9th,Married,34,0,1,0,0,Q3,0
Male,26,Hispanic,College,Never,33,0,0,0,0,Q4,0
Male,70,Black,College,Widowed,33,0,0,0,0,Q2,1
Female,72,White,College,Widowed,24,0,0,0,0,Q3,0
Male,72,Hispanic,HighSchool,Married,33,0,0,0,0,Q2,1
Female,27,Hispanic,College,Never,29,0,0,0,0,Q3,0
Female,64,Black,Graduate,Married,29,0,0,0,0,Q1,0
Male,62,White,College,Married,33,1,0,0,0,Q3,0
Female,56,White,9th,Married,30,1,1,0,0,Q1,1
Male,62,Other,Graduate,Married,29,0,0,0,0,Q3,1
Female,53,Mexican,9th,Never,37,1,0,0,0,Q1,0
Male,43,Other,HighSchool,Married,28,1,1,0,0,Q4,0
Male,40,White,HighSchool,Married,27,0,1,0,0,Q4,0
Female,35,Hispanic,11th,Divorced,26,0,1,0,0,Q3,1
Male,60,Hispanic,Graduate,Married,33,0,0,0,0,Q2,1
Male,54,Hispanic,9th,Never,27,0,1,0,0,Q3,0
Female,31,Other,HighSchool,Never,21,0,0,0,0,Q3,0
Female,46,Other,HighSchool,Married,33,0,0,0,0,Q4,0
Male,33,Hispanic,9th,Never,25,0,0,0,0,Q1,0
Female,24,Black,College,Never,23,1,0,0,0,Q3,0
Female,66,White,Graduate,Divorced,38,0,0,0,0,Q1,1
Female,33,White,11th,Never,23,0,0,0,0,Q3,0
Male,71,Black,HighSchool,Widowed,31,0,0,0,0,Q1,0
Female,51,White,Graduate,Married,31,0,0,0,0,Q2,0
Female,62,Black,HighSchool,Divorced,27,1,0,0,0,Q1,0
Male,58,Hispanic,Graduate,Married,24,0,0,0,0,Q3,0
Male,41,Other,Graduate,Married,28,0,0,0,0,Q2,0
Male,24,Other,College,Never,29,0,0,0,0,Q3,0
Male,66,White,Graduate,Divorced,30,0,0,0,0,Q3,1
Female,41,Mexican,9th,Separated,43,1,0,0,0,Q3,0
Female,43,Black,Graduate,Married,27,0,0,0,0,Q2,0
Female,31,Other,College,Never,28,1,0,0,0,Q3,0
Female,63,Black,9th,Widowed,27,0,1,0,0,Q2,0
Female,51,Hispanic,College,Never,28,1,0,0,0,Q4,0
Male,73,White,11th,Widowed,31,0,0,0,0,Q1,0
Female,66,Other,HighSchool,Married,19,1,0,0,0,Q1,0
Female,38,Black,Graduate,Married,32,0,1,0,0,Q3,0
Male,65,Black,College,Married,32,0,0,0,0,Q3,1
Male,59,Hispanic,9th,Never,25,0,0,0,0,Q4,1
Male,63,Other,College,Married,26,0,0,0,0,Q2,0
Female,48,White,11th,Married,36,0,1,0,0,Q2,1
Female,33,White,HighSchool,Never,39,0,1,0,0,Q4,0
Female,50,White,College,Separated,30,0,0,0,0,Q1,0
Male,46,Other,Graduate,Married,24,0,0,0,0,Q3,0
Female,40,Hispanic,HighSchool,Married,20,0,0,0,0,Q4,0
Female,27,White,HighSchool,Never,25,1,0,0,0,Q3,0
Female,43,Mexican,11th,Parther,40,1,1,0,0,Q4,0
Male,62,Black,HighSchool,Divorced,29,1,1,0,0,Q4,0
Female,39,White,Graduate,Married,22,0,0,0,0,Q3,0
Female,74,Black,HighSchool,Separated,26,0,0,0,0,Q2,0
Female,73,White,HighSchool,Married,29,0,0,0,0,Q1,0
Male,70,White,College,Never,35,0,0,0,0,Q1,0
Male,65,Black,College,Married,42,1,0,0,0,Q4,0
Male,50,Other,HighSchool,Married,31,1,0,0,0,Q2,0
Male,26,White,HighSchool,Never,21,0,0,0,0,Q2,0
Male,68,Black,11th,Married,35,0,0,0,0,Q1,0
Female,55,Mexican,11th,Divorced,21,1,1,0,0,Q1,0
Male,36,Black,11th,Never,24,0,1,0,0,Q4,0
Male,61,White,HighSchool,Married,22,0,0,0,0,Q2,0
Female,58,Black,HighSchool,Divorced,23,0,1,0,0,Q1,0
Male,30,Black,College,Never,40,1,0,0,0,Q4,0
Male,62,White,College,Married,25,0,0,0,0,Q1,1
Female,37,White,11th,Married,22,0,0,0,0,Q3,0
Male,26,Mexican,Graduate,Never,25,1,0,0,0,Q3,0
Female,56,Other,HighSchool,Married,43,0,0,0,0,Q1,0
Male,55,Black,College,Married,30,0,1,0,0,Q4,0
Male,40,White,Graduate,Married,33,1,0,0,0,Q4,0
Male,43,Mexican,9th,Married,29,0,0,0,0,Q2,1
Female,24,Mexican,11th,Married,27,0,0,0,0,Q2,0
Male,60,White,HighSchool,Parther,34,1,0,0,0,Q2,1
Female,40,Black,HighSchool,Separated,26,0,0,0,0,Q4,0
Female,41,Other,Graduate,Married,25,0,0,0,0,Q2,0
Male,33,White,HighSchool,Never,23,1,0,0,0,Q4,0
Male,29,Other,Graduate,Divorced,23,0,0,0,0,Q2,0
Female,61,Other,Graduate,Married,20,0,1,0,0,Q2,0
Male,52,White,HighSchool,Married,30,0,0,0,0,Q4,0
Female,70,White,College,Married,25,1,0,0,0,Q1,1
Male,31,Other,HighSchool,Widowed,35,1,0,0,0,Q2,0
Female,52,White,11th,Married,25,0,1,0,0,Q2,0
Female,36,White,11th,Married,26,0,0,0,0,Q3,0
Male,24,Other,11th,Married,35,0,1,0,0,Q4,0
Male,29,White,College,Parther,32,0,0,0,0,Q3,0
Male,50,White,HighSchool,Married,24,0,0,0,0,Q4,0
Male,41,Other,Graduate,Married,28,0,0,0,0,Q3,0
Female,52,White,Graduate,Never,34,0,0,0,0,Q4,0
Male,65,Black,11th,Never,23,0,1,0,0,Q2,0
Male,19,Mexican,HighSchool,Parther,20,0,0,0,0,Q1,0
Female,52,Other,Graduate,Married,25,0,0,0,0,Q2,0
Male,30,Hispanic,HighSchool,Never,35,1,0,0,0,Q4,0
Female,61,Black,College,Widowed,24,0,0,0,0,Q2,0
Male,60,Black,College,Married,41,1,1,0,0,Q2,1
Male,50,Hispanic,Graduate,Married,28,0,0,0,0,Q4,0
Female,31,Black,Graduate,Married,22,1,0,0,0,Q3,0
Male,40,Black,Graduate,Married,38,0,0,0,0,Q1,0
Male,36,White,College,Married,28,1,0,0,0,Q4,0
Male,62,White,Graduate,Divorced,29,0,0,0,0,Q3,0
Female,54,White,HighSchool,Divorced,28,0,0,0,0,Q3,0
Male,57,Other,11th,Married,20,0,0,0,0,Q1,0
Female,54,Other,Graduate,Married,26,1,0,0,0,Q2,1
Female,58,White,Graduate,Divorced,20,0,1,0,0,Q4,0
Female,32,White,Graduate,Married,31,0,0,0,0,Q4,0
Female,62,Hispanic,College,Married,27,0,1,0,0,Q1,0
Male,35,Mexican,11th,Married,39,0,1,0,0,Q4,0
Female,39,White,Graduate,Married,22,0,0,0,0,Q3,0
Female,64,White,Graduate,Married,38,0,0,0,0,Q3,0
Male,24,White,HighSchool,Never,20,0,0,0,0,Q3,0
Female,24,Black,College,Never,25,0,0,0,0,Q3,0
Female,23,Other,Graduate,Never,29,0,0,0,0,Q3,0
Female,47,Mexican,Graduate,Parther,36,1,0,0,0,Q2,0
Male,71,White,Graduate,Married,26,0,0,0,0,Q4,0
Female,26,Other,Graduate,Widowed,26,0,0,0,0,Q4,0
Male,56,White,College,Never,22,1,0,0,0,Q4,0
Female,28,White,11th,Divorced,25,1,1,0,0,Q1,0
Male,70,Other,9th,Married,20,0,0,0,0,Q4,0
Female,64,Black,HighSchool,Married,24,0,0,0,0,Q2,0
Female,40,Hispanic,Graduate,Divorced,21,1,0,0,0,Q3,0
Female,45,Black,Graduate,Parther,25,1,0,0,0,Q4,0
Male,47,White,11th,Parther,29,1,0,0,0,Q3,0
Male,66,Black,11th,Widowed,27,0,1,0,0,Q2,0
Female,53,Hispanic,HighSchool,Married,29,0,0,0,0,Q3,0
Male,59,Black,Graduate,Married,26,0,0,0,0,Q2,1
Male,28,Other,Graduate,Never,31,1,0,0,0,Q4,0
Female,59,Hispanic,College,Married,22,0,0,0,0,Q1,0
Male,26,Other,HighSchool,Never,23,0,0,0,0,Q4,0
Male,66,Other,Graduate,Married,22,0,0,0,0,Q1,1
Female,35,Hispanic,11th,Married,21,1,0,0,0,Q3,0
Male,62,Hispanic,9th,Widowed,26,1,1,0,0,Q2,1
Female,56,White,HighSchool,Divorced,27,1,0,0,0,Q4,0
Male,50,Mexican,HighSchool,Never,29,0,0,0,0,Q3,1
Female,61,White,11th,Widowed,32,1,0,0,0,Q2,0
Female,51,Mexican,11th,Never,31,0,0,0,0,Q1,0
Female,36,Mexican,11th,Married,30,0,1,0,0,Q1,1
Female,68,Black,HighSchool,Widowed,27,0,0,0,0,Q3,0
Male,43,Mexican,11th,Married,35,0,0,0,0,Q4,0
Male,68,White,College,Married,28,0,0,0,0,Q2,0
Male,64,White,HighSchool,Married,31,0,0,0,0,Q1,1
Male,68,Hispanic,11th,Divorced,34,1,0,0,0,Q4,1
Male,29,White,College,Separated,21,0,0,0,0,Q1,0
Female,70,White,College,Married,22,1,0,0,0,Q3,0
Female,60,Black,HighSchool,Married,28,0,1,0,0,Q4,1
Male,53,Mexican,9th,Parther,27,0,0,0,0,Q1,0
Male,34,White,HighSchool,Married,34,0,0,0,0,Q2,1
Female,62,Mexican,HighSchool,Divorced,34,1,1,0,0,Q4,0
Female,23,Black,College,Never,30,0,1,0,0,Q2,0
Female,63,Mexican,9th,Married,26,0,0,0,0,Q3,0
Male,30,Mexican,College,Divorced,27,0,0,0,0,Q4,0
Female,60,White,HighSchool,Divorced,23,0,0,0,0,Q1,1
